time,ambient_temperature,rh,GHI,ac_voltage
2024-10-13 18:05:00,28.97,41.38,25.2,267.97
2024-10-13 18:10:00,28.45,42.84,22.86,268.22
2024-10-13 18:15:00,27.92,43.29,20.54,268.83
2024-10-13 18:20:00,27.38,45.34,18.56,268.49
2024-10-13 18:25:00,26.79,46.75,16.27,267.63
2024-10-13 18:30:00,26.31,47.62,13.91,268.42
2024-10-13 18:35:00,25.85,48.48,11.2,267.75
2024-10-13 18:40:00,25.06,51.6,8.69,267.81
2024-10-13 18:45:00,24.09,53.7,5.17,267.45
2024-10-13 18:50:00,23.43,55.5,3.09,267.7
2024-10-13 18:55:00,22.87,57.75,1.3,268.29
2024-10-13 19:00:00,22.35,59.37,0.41,268.65
2024-10-14 07:25:00,17.95,80.95,1.77,219.76
2024-10-14 07:30:00,17.88,81.5,3.46,265.94
2024-10-14 07:35:00,17.92,81.86,6.25,265.6
2024-10-14 07:40:00,17.78,82.22,12.61,265.43
2024-10-14 07:45:00,17.7,82.67,20.88,265.91
2024-10-14 07:50:00,17.68,83.3,32.74,265.49
2024-10-14 07:55:00,17.59,83.89,44.81,265.99
2024-10-14 08:00:00,17.56,84.45,58.54,265.52
2024-10-14 08:05:00,17.69,84.53,76.58,265.17
2024-10-14 08:10:00,17.85,84.79,91.95,266.34
2024-10-14 08:15:00,18.05,84.97,108.04,265.17
2024-10-14 08:20:00,18.36,84.17,124.62,265.34
2024-10-14 08:25:00,18.62,83.22,137.19,265.66
2024-10-14 08:30:00,18.97,82.15,150.76,265.76
2024-10-14 08:35:00,19.25,80.97,164.59,267.01
2024-10-14 08:40:00,19.55,79.77,182.87,266.46
2024-10-14 08:45:00,19.82,78.61,205.7,265.64
2024-10-14 08:50:00,20.09,77.52,225.27,266.38
2024-10-14 08:55:00,20.38,76.62,246.88,265.88
2024-10-14 09:00:00,20.7,75.88,258.94,266.0
2024-10-14 09:05:00,20.93,75.04,277.31,266.26
2024-10-14 09:10:00,21.06,74.56,295.61,266.66
2024-10-14 09:15:00,21.35,74.02,313.13,266.98
2024-10-14 09:20:00,21.72,73.53,332.21,266.73
2024-10-14 09:25:00,22.06,72.68,350.29,265.49
2024-10-14 09:30:00,22.47,71.81,365.7,266.07
2024-10-14 09:35:00,22.67,70.85,380.31,265.91
2024-10-14 09:40:00,23.1,70.1,395.18,267.24
2024-10-14 09:45:00,23.28,69.22,403.98,268.68
2024-10-14 09:50:00,23.58,68.86,427.26,268.75
2024-10-14 09:55:00,23.85,67.9,443.09,268.67
2024-10-14 10:00:00,24.13,67.44,462.86,269.1
2024-10-14 10:05:00,24.69,66.73,483.48,268.83
2024-10-14 10:10:00,24.84,65.6,505.27,269.18
2024-10-14 10:15:00,25.26,64.94,521.94,269.13
2024-10-14 10:20:00,25.37,64.12,534.3,269.24
2024-10-14 10:25:00,25.66,63.86,547.76,268.45
2024-10-14 10:30:00,25.97,63.09,552.34,268.65
2024-10-14 10:35:00,26.25,62.56,569.02,268.22
2024-10-14 10:40:00,26.5,61.69,586.72,268.52
2024-10-14 10:45:00,26.92,60.71,605.94,268.85
2024-10-14 10:50:00,27.3,59.17,621.83,268.97
2024-10-14 10:55:00,27.38,57.52,635.18,269.25
2024-10-14 11:00:00,26.99,56.98,648.28,269.27
2024-10-14 11:05:00,27.27,56.01,662.22,269.14
2024-10-14 11:10:00,27.22,55.4,677.46,270.64
2024-10-14 11:15:00,27.5,55.52,684.83,271.47
2024-10-14 11:20:00,27.78,54.48,700.48,270.41
2024-10-14 11:25:00,28.01,51.88,715.52,270.02
2024-10-14 11:30:00,28.04,50.85,721.46,270.17
2024-10-14 11:35:00,28.0,49.62,736.92,270.25
2024-10-14 11:40:00,28.07,49.13,743.15,271.11
2024-10-14 11:45:00,28.49,48.08,754.23,270.87
2024-10-14 11:50:00,28.26,45.91,770.87,269.98
2024-10-14 11:55:00,28.31,43.88,780.51,270.68
2024-10-14 12:00:00,28.41,40.76,781.08,270.29
2024-10-14 12:05:00,28.32,40.18,786.45,270.54
2024-10-14 12:10:00,28.26,40.63,791.78,270.57
2024-10-14 12:15:00,28.72,40.63,796.9,270.89
2024-10-14 12:20:00,28.72,40.12,797.39,271.4
2024-10-14 12:25:00,29.12,39.93,806.74,270.91
2024-10-14 12:30:00,29.01,39.64,808.24,269.79
2024-10-14 12:35:00,29.06,39.4,802.84,270.47
2024-10-14 12:40:00,28.67,39.62,810.1,270.24
2024-10-14 12:45:00,28.93,40.49,810.69,270.53
2024-10-14 12:50:00,29.27,39.5,810.71,270.35
2024-10-14 12:55:00,29.22,38.78,816.51,270.33
2024-10-14 13:00:00,29.05,37.82,817.45,270.6
2024-10-14 13:05:00,28.85,37.8,823.39,269.28
2024-10-14 13:10:00,28.85,36.6,828.63,270.2
2024-10-14 13:15:00,28.88,36.61,822.85,270.34
2024-10-14 13:20:00,28.76,36.47,821.89,269.25
2024-10-14 13:25:00,28.83,36.92,823.5,269.37
2024-10-14 13:30:00,28.7,36.41,820.33,269.53
2024-10-14 13:35:00,28.41,36.37,818.39,269.92
2024-10-14 13:40:00,28.46,37.0,816.91,270.19
2024-10-14 13:45:00,28.8,35.25,816.42,269.33
2024-10-14 13:50:00,28.51,34.05,806.56,269.55
2024-10-14 13:55:00,28.89,33.69,807.69,269.69
2024-10-14 14:00:00,29.11,33.91,804.72,269.93
2024-10-14 14:05:00,29.26,34.35,799.98,271.82
2024-10-14 14:10:00,29.29,32.12,795.21,271.45
2024-10-14 14:15:00,28.93,31.5,782.32,271.28
2024-10-14 14:20:00,28.78,32.27,781.29,271.64
2024-10-14 14:25:00,29.05,31.67,771.98,271.58
2024-10-14 14:30:00,29.19,32.73,765.31,272.14
2024-10-14 14:35:00,29.22,32.49,760.67,271.34
2024-10-14 14:40:00,28.98,32.66,751.29,270.73
2024-10-14 14:45:00,29.27,30.79,739.68,271.04
2024-10-14 14:50:00,29.13,31.42,736.11,270.61
2024-10-14 14:55:00,29.24,30.76,722.51,270.73
2024-10-14 15:00:00,29.58,30.44,711.61,270.77
2024-10-14 15:05:00,29.37,30.88,706.42,271.41
2024-10-14 15:10:00,29.17,30.25,694.06,271.52
2024-10-14 15:15:00,29.21,29.95,685.92,270.51
2024-10-14 15:20:00,29.44,30.38,668.85,270.33
2024-10-14 15:25:00,29.36,30.15,661.83,270.56
2024-10-14 15:30:00,29.24,30.32,645.31,270.37
2024-10-14 15:35:00,29.41,30.63,637.13,270.51
2024-10-14 15:40:00,29.14,29.52,622.93,271.04
2024-10-14 15:45:00,29.07,30.3,609.48,271.39
2024-10-14 15:50:00,28.96,30.03,599.34,271.72
2024-10-14 15:55:00,28.83,29.91,578.73,270.82
2024-10-14 16:00:00,28.76,29.49,569.23,269.82
2024-10-14 16:05:00,28.95,29.66,553.65,270.39
2024-10-14 16:10:00,28.64,29.86,541.04,269.9
2024-10-14 16:15:00,28.64,29.36,524.23,270.06
2024-10-14 16:20:00,28.81,29.02,508.64,269.97
2024-10-14 16:25:00,28.42,27.84,493.49,270.74
2024-10-14 16:30:00,28.39,29.03,478.75,270.49
2024-10-14 16:35:00,28.54,29.48,460.95,270.59
2024-10-14 16:40:00,28.6,28.99,445.61,269.67
2024-10-14 16:45:00,28.21,28.04,429.48,269.82
2024-10-14 16:50:00,27.81,27.44,410.18,270.77
2024-10-14 16:55:00,27.69,27.58,391.3,269.77
2024-10-14 17:00:00,27.65,28.16,374.35,269.88
2024-10-14 17:05:00,27.48,27.85,359.43,270.39
2024-10-14 17:10:00,27.49,28.18,344.08,271.17
2024-10-14 17:15:00,27.62,26.11,328.95,271.16
2024-10-14 17:20:00,27.42,22.83,309.04,270.18
2024-10-14 17:25:00,27.07,21.9,287.33,269.32
2024-10-14 17:30:00,26.74,21.2,266.62,269.9
2024-10-14 17:35:00,26.5,22.04,245.16,269.7
2024-10-14 17:40:00,26.33,22.2,226.04,269.7
2024-10-14 17:45:00,26.12,22.99,211.87,269.75
2024-10-14 17:50:00,25.89,23.05,194.23,270.11
2024-10-14 17:55:00,25.63,23.38,174.85,270.13
2024-10-14 18:00:00,25.44,23.3,85.65,269.26
2024-10-14 18:05:00,25.15,23.62,18.76,268.3
2024-10-14 18:10:00,24.81,24.49,17.2,268.18
2024-10-14 18:15:00,24.47,25.28,16.08,268.68
2024-10-14 18:20:00,24.23,25.35,14.64,268.07
2024-10-14 18:25:00,23.92,26.68,13.12,268.32
2024-10-14 18:30:00,23.36,28.33,11.18,268.61
2024-10-14 18:35:00,22.79,29.79,9.43,269.02
2024-10-14 18:40:00,22.23,31.74,6.07,267.15
2024-10-14 18:45:00,21.44,34.54,4.38,266.78
2024-10-14 18:50:00,20.83,35.98,2.51,266.49
2024-10-14 18:55:00,20.48,36.56,1.21,267.46
2024-10-14 19:00:00,20.08,38.33,0.19,267.6
2024-10-15 07:25:00,6.16,98.6,2.5,266.05
2024-10-15 07:30:00,6.09,98.52,4.82,266.1
2024-10-15 07:35:00,6.01,98.5,8.67,265.69
2024-10-15 07:40:00,5.96,98.5,28.3,264.94
2024-10-15 07:45:00,5.92,98.54,37.07,264.74
2024-10-15 07:50:00,5.97,98.6,52.78,265.45
2024-10-15 07:55:00,6.03,98.63,66.79,265.65
2024-10-15 08:00:00,6.19,98.74,82.98,266.13
2024-10-15 08:05:00,6.38,98.84,100.24,266.27
2024-10-15 08:10:00,6.51,98.93,117.48,266.67
2024-10-15 08:15:00,6.72,99.0,136.32,267.1
2024-10-15 08:20:00,6.93,99.05,152.85,267.04
2024-10-15 08:25:00,7.3,99.17,170.98,267.26
2024-10-15 08:30:00,7.73,99.2,187.69,267.3
2024-10-15 08:35:00,8.16,99.07,204.69,267.58
2024-10-15 08:40:00,8.56,98.65,221.53,267.82
2024-10-15 08:45:00,8.96,97.81,241.74,268.01
2024-10-15 08:50:00,9.39,96.33,255.3,267.49
2024-10-15 08:55:00,9.88,92.65,272.19,267.19
2024-10-15 09:00:00,10.37,89.12,290.0,267.39
2024-10-15 09:05:00,10.65,87.46,308.48,266.85
2024-10-15 09:10:00,10.97,84.57,327.07,267.15
2024-10-15 09:15:00,11.48,83.56,345.48,267.4
2024-10-15 09:20:00,11.89,80.95,363.51,267.12
2024-10-15 09:25:00,12.42,78.9,380.06,267.29
2024-10-15 09:30:00,13.03,75.86,396.31,267.56
2024-10-15 09:35:00,13.66,74.12,413.45,267.73
2024-10-15 09:40:00,14.21,70.98,428.87,267.7
2024-10-15 09:45:00,14.72,68.46,445.35,267.72
2024-10-15 09:50:00,14.99,63.29,460.26,267.8
2024-10-15 09:55:00,15.26,59.92,475.28,267.8
2024-10-15 10:00:00,15.94,60.38,491.53,267.76
2024-10-15 10:05:00,16.61,58.6,507.97,267.78
2024-10-15 10:10:00,17.22,55.02,523.78,267.6
2024-10-15 10:15:00,17.71,52.42,540.72,267.76
2024-10-15 10:20:00,18.2,50.85,556.15,268.59
2024-10-15 10:25:00,18.12,47.05,568.0,269.03
2024-10-15 10:30:00,17.71,46.72,582.18,269.88
2024-10-15 10:35:00,18.09,47.32,593.73,269.58
2024-10-15 10:40:00,18.76,47.44,607.73,269.8
2024-10-15 10:45:00,19.06,44.74,622.41,269.8
2024-10-15 10:50:00,20.02,46.32,631.92,270.46
2024-10-15 10:55:00,20.43,41.99,644.08,270.99
2024-10-15 11:00:00,20.44,42.21,653.64,271.56
2024-10-15 11:05:00,20.7,41.78,664.98,271.72
2024-10-15 11:10:00,20.38,41.34,674.45,271.68
2024-10-15 11:15:00,20.67,42.14,683.36,271.4
2024-10-15 11:20:00,20.64,40.41,692.28,271.25
2024-10-15 11:25:00,21.28,39.22,702.82,271.48
2024-10-15 11:30:00,20.88,37.91,713.37,271.63
2024-10-15 11:35:00,21.14,38.71,723.76,271.76
2024-10-15 11:40:00,21.28,37.99,732.58,271.94
2024-10-15 11:45:00,21.1,37.46,741.31,271.93
2024-10-15 11:50:00,21.23,37.94,748.9,272.11
2024-10-15 11:55:00,20.22,38.23,754.65,271.3
2024-10-15 12:00:00,19.87,39.27,762.6,271.54
2024-10-15 12:05:00,20.62,39.2,769.95,272.1
2024-10-15 12:10:00,21.62,38.61,774.98,271.72
2024-10-15 12:15:00,22.46,37.55,782.45,271.5
2024-10-15 12:20:00,23.44,36.44,789.43,271.99
2024-10-15 12:25:00,23.44,35.23,791.46,272.42
2024-10-15 12:30:00,22.49,35.48,791.66,272.33
2024-10-15 12:35:00,22.37,36.71,798.34,271.94
2024-10-15 12:40:00,23.2,35.77,803.83,272.13
2024-10-15 12:45:00,23.33,34.6,798.78,272.67
2024-10-15 12:50:00,23.08,35.48,803.75,272.43
2024-10-15 12:55:00,23.38,35.22,808.9,272.17
2024-10-15 13:00:00,24.65,35.28,808.4,272.02
2024-10-15 13:05:00,24.37,33.01,808.71,271.98
2024-10-15 13:10:00,23.83,33.94,808.84,271.99
2024-10-15 13:15:00,23.15,34.96,810.65,272.04
2024-10-15 13:20:00,23.02,34.36,809.58,271.52
2024-10-15 13:25:00,23.48,34.47,808.04,271.58
2024-10-15 13:30:00,24.27,34.93,805.53,271.48
2024-10-15 13:35:00,25.01,34.53,804.24,271.76
2024-10-15 13:40:00,25.3,32.84,797.56,271.62
2024-10-15 13:45:00,23.42,31.98,792.37,271.74
2024-10-15 13:50:00,23.77,34.49,790.73,271.81
2024-10-15 13:55:00,22.92,33.48,781.31,271.98
2024-10-15 14:00:00,22.88,34.27,773.83,271.87
2024-10-15 14:05:00,22.33,34.74,771.07,271.95
2024-10-15 14:10:00,22.54,35.54,769.77,272.14
2024-10-15 14:15:00,22.68,35.72,762.9,271.51
2024-10-15 14:20:00,23.78,35.91,757.59,270.96
2024-10-15 14:25:00,24.16,35.12,751.28,271.15
2024-10-15 14:30:00,24.68,34.68,747.67,270.43
2024-10-15 14:35:00,26.03,33.08,854.43,270.71
2024-10-15 14:40:00,26.04,31.99,816.56,270.65
2024-10-15 14:45:00,24.18,30.92,741.62,270.27
2024-10-15 14:50:00,22.85,32.68,705.6,271.77
2024-10-15 14:55:00,22.73,35.11,740.79,271.24
2024-10-15 15:00:00,23.04,34.81,733.89,269.29
2024-10-15 15:05:00,22.84,35.54,678.5,271.15
2024-10-15 15:10:00,22.65,35.81,668.36,270.82
2024-10-15 15:15:00,22.08,35.53,661.93,270.94
2024-10-15 15:20:00,22.14,36.66,651.45,270.64
2024-10-15 15:25:00,22.07,36.92,637.03,270.69
2024-10-15 15:30:00,22.13,36.62,620.29,270.92
2024-10-15 15:35:00,22.06,36.51,610.73,270.94
2024-10-15 15:40:00,22.13,36.53,594.74,270.84
2024-10-15 15:45:00,21.94,36.7,583.31,271.04
2024-10-15 15:50:00,21.99,36.3,571.22,271.01
2024-10-15 15:55:00,21.78,36.87,564.04,269.86
2024-10-15 16:00:00,21.95,36.76,146.18,268.91
2024-10-15 16:05:00,21.55,36.35,568.04,269.28
2024-10-15 16:10:00,21.84,36.73,530.35,269.77
2024-10-15 16:15:00,21.83,36.49,479.76,269.3
2024-10-15 16:20:00,22.19,37.23,525.32,268.16
2024-10-15 16:25:00,21.68,36.73,548.18,268.71
2024-10-15 16:30:00,21.51,37.53,321.67,269.93
2024-10-15 16:35:00,21.51,38.1,427.34,269.56
2024-10-15 16:40:00,21.7,38.3,410.51,269.65
2024-10-15 16:45:00,21.68,37.8,396.1,269.73
2024-10-15 16:50:00,21.51,37.26,374.12,269.73
2024-10-15 16:55:00,21.54,38.09,359.81,269.91
2024-10-15 17:00:00,21.48,38.06,358.79,270.02
2024-10-15 17:05:00,21.78,38.5,292.88,270.05
2024-10-15 17:10:00,22.03,38.53,280.73,270.11
2024-10-15 17:15:00,21.82,37.17,232.17,269.72
2024-10-15 17:20:00,21.59,38.62,159.06,269.07
2024-10-15 17:25:00,21.08,38.68,181.7,268.27
2024-10-15 17:30:00,20.82,39.96,183.78,269.02
2024-10-15 17:35:00,20.54,41.02,112.45,268.89
2024-10-15 17:40:00,20.44,41.1,96.36,268.41
2024-10-15 17:45:00,20.45,42.53,71.66,267.96
2024-10-15 17:50:00,20.42,45.74,62.65,268.05
2024-10-15 17:55:00,20.32,45.6,54.28,269.24
2024-10-15 18:00:00,20.04,45.5,44.65,269.53
2024-10-15 18:05:00,19.81,48.52,36.73,269.29
2024-10-15 18:10:00,19.53,51.1,30.03,269.09
2024-10-15 18:15:00,18.94,51.76,25.26,269.25
2024-10-15 18:20:00,18.32,54.17,20.91,268.51
2024-10-15 18:25:00,17.93,56.78,16.57,267.94
2024-10-15 18:30:00,17.43,56.8,11.83,267.92
2024-10-15 18:35:00,17.05,58.99,8.09,267.12
2024-10-15 18:40:00,16.73,59.65,4.85,267.51
2024-10-15 18:45:00,16.71,60.39,2.54,267.2
2024-10-15 18:50:00,16.76,60.26,1.1,267.51
2024-10-15 18:55:00,16.84,59.56,0.27,267.69
2024-10-16 07:25:00,9.86,73.53,1.51,198.03
2024-10-16 07:30:00,9.71,73.97,3.06,266.26
2024-10-16 07:35:00,9.62,74.42,4.38,266.02
2024-10-16 07:40:00,9.51,75.14,7.0,265.91
2024-10-16 07:45:00,9.42,75.73,9.67,265.97
2024-10-16 07:50:00,9.3,76.54,57.29,266.26
2024-10-16 07:55:00,9.29,77.0,75.84,267.21
2024-10-16 08:00:00,9.45,77.06,47.25,266.57
2024-10-16 08:05:00,9.54,76.71,69.74,266.2
2024-10-16 08:10:00,9.52,76.47,21.73,266.69
2024-10-16 08:15:00,9.5,76.51,21.16,265.92
2024-10-16 08:20:00,9.52,75.99,22.79,266.03
2024-10-16 08:25:00,9.54,75.36,160.98,266.76
2024-10-16 08:30:00,9.8,73.92,199.42,267.4
2024-10-16 08:35:00,10.14,72.9,214.04,268.7
2024-10-16 08:40:00,10.48,72.03,238.08,268.28
2024-10-16 08:45:00,10.76,71.04,280.67,267.63
2024-10-16 08:50:00,11.11,69.51,265.48,268.57
2024-10-16 08:55:00,11.39,67.74,126.12,268.45
2024-10-16 09:00:00,11.57,66.5,109.92,267.63
2024-10-16 09:05:00,11.36,65.66,375.32,269.33
2024-10-16 09:10:00,11.48,65.5,272.43,269.64
2024-10-16 09:15:00,11.47,64.8,203.53,270.03
2024-10-16 09:20:00,11.57,64.62,409.37,269.19
2024-10-16 09:25:00,11.79,64.24,439.91,269.75
2024-10-16 09:30:00,12.12,63.23,292.06,269.28
2024-10-16 09:35:00,12.26,62.39,482.53,268.77
2024-10-16 09:40:00,12.28,62.15,511.51,269.4
2024-10-16 09:45:00,12.46,61.24,156.4,269.15
2024-10-16 09:50:00,12.35,60.47,490.71,269.35
2024-10-16 09:55:00,12.49,60.03,502.15,270.33
2024-10-16 10:00:00,12.72,59.54,511.9,271.07
2024-10-16 10:05:00,12.78,57.97,520.72,270.01
2024-10-16 10:10:00,13.05,57.6,549.48,269.81
2024-10-16 10:15:00,13.17,56.06,489.8,269.58
2024-10-16 10:20:00,13.08,54.63,606.86,270.45
2024-10-16 10:25:00,13.44,54.93,589.38,270.14
2024-10-16 10:30:00,13.74,54.69,600.7,270.24
2024-10-16 10:35:00,13.93,53.44,616.55,271.36
2024-10-16 10:40:00,13.84,52.46,620.4,271.61
2024-10-16 10:45:00,13.6,52.22,634.79,270.51
2024-10-16 10:50:00,13.74,52.47,646.39,271.01
2024-10-16 10:55:00,13.98,51.99,662.98,270.89
2024-10-16 11:00:00,14.42,51.82,672.94,270.95
2024-10-16 11:05:00,14.53,51.16,684.44,271.01
2024-10-16 11:10:00,14.52,50.75,696.06,271.99
2024-10-16 11:15:00,14.76,50.84,706.28,272.82
2024-10-16 11:20:00,14.66,50.43,720.96,272.73
2024-10-16 11:25:00,14.52,50.26,747.49,272.07
2024-10-16 11:30:00,14.78,50.15,751.87,272.79
2024-10-16 11:35:00,14.78,49.81,761.63,272.73
2024-10-16 11:40:00,14.85,49.55,726.47,272.83
2024-10-16 11:45:00,15.13,48.76,869.26,272.98
2024-10-16 11:50:00,15.4,49.06,604.56,273.37
2024-10-16 11:55:00,15.32,48.09,155.27,269.53
2024-10-16 12:00:00,14.86,48.59,902.85,271.13
2024-10-16 12:05:00,15.18,48.96,895.26,272.58
2024-10-16 12:10:00,15.91,47.94,469.26,272.17
2024-10-16 12:15:00,15.75,46.19,259.69,270.56
2024-10-16 12:20:00,15.54,46.02,185.54,270.8
2024-10-16 12:25:00,15.32,45.71,520.87,270.73
2024-10-16 12:30:00,15.9,46.56,958.58,272.02
2024-10-16 12:35:00,16.53,44.87,950.16,273.69
2024-10-16 12:40:00,16.63,43.5,710.21,271.08
2024-10-16 12:45:00,16.82,43.49,1036.94,271.6
2024-10-16 12:50:00,16.78,42.11,245.34,270.59
2024-10-16 12:55:00,16.03,42.6,821.25,268.96
2024-10-16 13:00:00,15.72,43.56,915.81,272.37
2024-10-16 13:05:00,15.99,43.74,881.19,272.42
2024-10-16 13:10:00,16.36,43.41,924.93,273.19
2024-10-16 13:15:00,16.87,42.53,154.37,271.31
2024-10-16 13:20:00,16.81,42.88,511.87,269.33
2024-10-16 13:25:00,16.48,42.65,858.1,270.74
2024-10-16 13:30:00,16.27,42.13,878.5,272.18
2024-10-16 13:35:00,16.55,42.4,733.88,272.99
2024-10-16 13:40:00,16.99,41.92,920.36,270.84
2024-10-16 13:45:00,16.8,41.57,946.01,272.55
2024-10-16 13:50:00,17.3,41.64,947.34,272.8
2024-10-16 13:55:00,17.39,39.87,928.35,273.25
2024-10-16 14:00:00,17.98,40.57,394.19,272.7
2024-10-16 14:05:00,17.32,39.83,996.37,270.57
2024-10-16 14:10:00,17.15,40.19,978.98,273.05
2024-10-16 14:15:00,17.51,40.06,192.25,271.53
2024-10-16 14:20:00,17.09,39.72,214.07,268.49
2024-10-16 14:25:00,16.38,41.17,201.33,268.53
2024-10-16 14:30:00,16.11,41.71,414.28,268.31
2024-10-16 14:35:00,15.95,42.26,877.99,272.84
2024-10-16 14:40:00,16.89,41.81,242.99,272.69
2024-10-16 14:45:00,16.87,40.07,228.39,269.51
2024-10-16 14:50:00,16.56,39.9,778.32,270.73
2024-10-16 14:55:00,16.8,40.2,722.14,273.3
2024-10-16 15:00:00,17.14,39.28,174.34,269.84
2024-10-16 15:05:00,16.74,39.78,363.98,268.75
2024-10-16 15:10:00,16.13,40.7,216.6,269.55
2024-10-16 15:15:00,15.93,41.84,788.11,271.74
2024-10-16 15:20:00,16.56,42.36,738.31,273.36
2024-10-16 15:25:00,17.22,40.44,81.3,272.68
2024-10-16 15:30:00,17.01,39.78,259.58,268.61
2024-10-16 15:35:00,16.66,40.79,688.18,271.18
2024-10-16 15:40:00,17.26,40.16,294.92,272.12
2024-10-16 15:45:00,16.94,38.73,81.52,267.94
2024-10-16 15:50:00,16.24,40.12,621.67,267.7
2024-10-16 15:55:00,16.18,40.84,562.28,271.46
2024-10-16 16:00:00,16.63,39.86,593.48,271.32
2024-10-16 16:05:00,16.92,39.04,198.89,271.31
2024-10-16 16:10:00,16.76,39.07,348.55,270.04
2024-10-16 16:15:00,16.54,39.54,166.27,269.89
2024-10-16 16:20:00,16.5,39.68,545.83,271.39
2024-10-16 16:25:00,17.0,39.4,564.03,271.72
2024-10-16 16:30:00,17.12,38.57,547.77,271.48
2024-10-16 16:35:00,17.45,38.24,513.61,270.98
2024-10-16 16:40:00,17.36,37.11,454.64,271.52
2024-10-16 16:45:00,17.29,36.92,435.4,271.78
2024-10-16 16:50:00,17.33,36.91,428.16,270.6
2024-10-16 16:55:00,17.13,36.76,408.45,270.43
2024-10-16 17:00:00,17.13,36.57,390.84,270.58
2024-10-16 17:05:00,17.06,37.12,371.41,270.58
2024-10-16 17:10:00,16.8,36.84,354.96,271.44
2024-10-16 17:15:00,16.72,37.58,325.25,271.16
2024-10-16 17:20:00,16.81,38.33,299.59,270.08
2024-10-16 17:25:00,16.87,38.82,317.61,270.42
2024-10-16 17:30:00,16.97,38.59,227.87,270.01
2024-10-16 17:35:00,16.97,38.47,111.78,270.93
2024-10-16 17:40:00,16.83,37.32,201.59,270.4
2024-10-16 17:45:00,16.78,37.67,215.15,270.42
2024-10-16 17:50:00,16.68,38.16,43.74,269.95
2024-10-16 17:55:00,16.36,38.54,160.55,269.46
2024-10-16 18:00:00,16.07,39.35,22.06,268.76
2024-10-16 18:05:00,15.75,39.69,19.04,268.03
2024-10-16 18:10:00,15.43,41.04,20.32,268.91
2024-10-16 18:15:00,15.27,42.05,16.04,267.94
2024-10-16 18:20:00,15.08,42.29,14.51,268.69
2024-10-16 18:25:00,15.03,42.3,11.89,269.3
2024-10-16 18:30:00,14.96,42.87,10.16,268.34
2024-10-16 18:35:00,14.73,44.19,8.43,268.26
2024-10-16 18:40:00,14.36,45.84,6.46,267.33
2024-10-16 18:45:00,14.15,46.53,4.51,266.77
2024-10-16 18:50:00,13.97,47.19,2.44,267.26
2024-10-16 18:55:00,13.57,48.74,1.17,266.23
2024-10-17 07:25:00,4.16,86.16,1.96,197.94
2024-10-17 07:30:00,4.04,86.6,3.43,266.0
2024-10-17 07:35:00,3.99,87.28,6.18,266.09
2024-10-17 07:40:00,3.91,87.83,29.15,265.75
2024-10-17 07:45:00,3.75,88.22,49.7,266.14
2024-10-17 07:50:00,3.75,88.77,63.49,265.8
2024-10-17 07:55:00,3.91,89.53,76.92,265.37
2024-10-17 08:00:00,4.07,90.25,92.34,265.72
2024-10-17 08:05:00,4.62,90.38,109.55,265.86
2024-10-17 08:10:00,4.97,89.29,130.9,266.1
2024-10-17 08:15:00,5.2,88.61,144.81,266.4
2024-10-17 08:20:00,5.75,86.99,162.08,266.74
2024-10-17 08:25:00,6.3,84.0,179.83,266.73
2024-10-17 08:30:00,6.67,81.65,198.67,266.99
2024-10-17 08:35:00,7.09,79.32,217.31,267.34
2024-10-17 08:40:00,7.44,77.38,233.94,267.68
2024-10-17 08:45:00,7.8,75.06,252.28,267.85
2024-10-17 08:50:00,8.1,73.59,272.01,268.13
2024-10-17 08:55:00,8.45,72.72,290.6,268.14
2024-10-17 09:00:00,8.72,71.88,309.34,268.3
2024-10-17 09:05:00,9.12,70.96,330.79,268.34
2024-10-17 09:10:00,9.42,69.69,345.26,267.1
2024-10-17 09:15:00,9.71,68.27,363.62,267.56
2024-10-17 09:20:00,9.92,67.24,380.72,267.42
2024-10-17 09:25:00,10.23,66.36,398.55,267.72
2024-10-17 09:30:00,10.55,65.69,415.76,268.0
2024-10-17 09:35:00,10.8,64.51,431.93,268.4
2024-10-17 09:40:00,11.05,63.62,449.01,268.6
2024-10-17 09:45:00,11.33,63.24,465.39,268.92
2024-10-17 09:50:00,11.61,61.98,482.83,268.72
2024-10-17 09:55:00,11.83,60.69,496.98,268.62
2024-10-17 10:00:00,11.87,59.53,516.31,268.87
2024-10-17 10:05:00,11.74,58.7,528.35,268.84
2024-10-17 10:10:00,12.14,59.21,542.73,268.93
2024-10-17 10:15:00,12.5,58.43,557.98,268.93
2024-10-17 10:20:00,12.66,57.18,573.41,269.11
2024-10-17 10:25:00,13.13,56.42,587.46,269.16
2024-10-17 10:30:00,13.38,55.05,602.21,269.07
2024-10-17 10:35:00,13.57,54.48,613.61,269.09
2024-10-17 10:40:00,13.88,53.85,628.02,269.23
2024-10-17 10:45:00,13.99,52.65,641.9,269.24
2024-10-17 10:50:00,14.19,51.64,655.54,269.64
2024-10-17 10:55:00,14.74,51.47,670.44,269.67
2024-10-17 11:00:00,14.97,50.05,680.15,270.14
2024-10-17 11:05:00,14.97,49.3,691.62,269.99
2024-10-17 11:10:00,15.16,49.15,703.74,270.21
2024-10-17 11:15:00,15.24,48.7,715.9,269.95
2024-10-17 11:20:00,15.49,48.53,724.64,270.68
2024-10-17 11:25:00,15.47,47.85,735.88,270.66
2024-10-17 11:30:00,15.61,48.13,742.95,270.64
2024-10-17 11:35:00,15.92,47.54,752.31,270.39
